exeterpolishsociety,29/01/2024 11:17,🇬🇧Hello Everybody!  We are happy to announce that we are opening applications for two new committee positions in our society: welfare sec and social sec! If you feel this something you wish to do don’t hesitate to apply through this link:   https://forms.office.com/e/gXfrTz7NNH  Best of luck!   🇵🇱Cześć wszystkim!   Z radością ogłaszamy że otwieramy zgłoszenia do dwóch nowych pozycji w samorządzie w naszej społeczności - welfare sec i social sec! Jeżeli uważasz że to jest coś w czym siebie widzisz zaaplikuj przez ten link:   https://forms.office.com/e/gXfrTz7NNH  Powodzenia!,https://www.instagram.com/p/C2rqQltonuy,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
exeterpolishsociety,24/01/2024 18:41,🇬🇧 This Saturday come and join us at Isca Eats for a quiz social in collaboration with @ukrsocexeter 🇺🇦 ! Any of you are more than welcome to come to participate in the quiz in order to discover about these both neighbours cultures 🤍❤️ 💙💛  📍 Location — Isca Eats  📆 Date — Saturday 27th January 2024 ⏲️ Time — 6pm to 9pm  🇵🇱 Dołącz do nas w tę sobotę w Isca Eats by wziąć udział w quiz social w kolaboracji z @ukrsocexeter 🇺🇦 ! Każdy jest zaproszony konkurować w quizie by dowiedzieć się więcej ciekawych faktów na temat naszych obu sąsiadujących kultur 🤍❤️ 💙💛  📍 Lokalizacja — Isca Eats  📆 Data —  Sobota 27 Stycznia 2024 ⏲️ Time — 18:00- 21:00,https://www.instagram.com/p/C2flKcDLXvn,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
exeterpolishsociety,17/01/2024 18:34,🇬🇧 — Come and join us tomorrow (Thursday 18th) at the societies fair in the Greenhouse (DH1) to learn about the new Polish society 🇵🇱 !! ! We'll be there from 11am until 3pm with free snacks and some polish sweets. We can't wait to see you all🥳  🇵🇱 — Dołącz do nas jutro (czwartek 18 stycznia) podczas societies fair w Greenhouse (DH1h by dowiedzieć się więcej na temat naszej polskiej społeczności! Będziemy tam od 11:00 do 15:00 z darmowymi przekąskami i słodyczami. Nie możemy się doczekać by was spotkać 🥳,https://www.instagram.com/p/C2NizX8r7Gh,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
exeterpolishsociety,16/01/2024 18:16,🇬🇧 Hello everyone and a big welcome to anyone knew who has recently joined us !! We're super happy to announce our second social of the term: A meet up between all of us at The Depot Student Accomodation on Friday 19th January at 7.30pm !!   📍— The Depot Student Accomodation   🍸— Drinks (non alcoholic drinks also available) and Polish snacks available for free during the evening!!  ⚽️ — Piłkarzyki Tournament: our president @imkorneliastark is really good in table football !! Who will be the one ready to win against her? 😍  See you on Friday 🤍❤️  🇵🇱 Cześć wszystkim i witamy wszystkich nowych obserwujących co do nas ostatnio dołączyli !! Jesteśmy podekscytowani by ogłosić nasze kolejny social w tym semestrze: oficjalne spotkanie powitalne byśmy się wszyscy poznali w The Depot Student Accommodation w piątek 19 stycznia o 19:30 !!  📍 — The Depot Student Accommodation 🍸— Drinki (napoje bezalkoholowe też będą dostępne) i Polskie przekąski będą dostępne za darmo podczas tego wieczoru!!  ⚽️— Turniej piłkarzyków - nasza prezydent @imkorneliastark jest świetna w piłkarzykach !! Kto spróbuje z nią wygrać? 😍  Do zobaczenia w piątek 🤍❤️,https://www.instagram.com/p/C2K75nSrj5e,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
exeterpolishsociety,07/01/2024 19:07,🇬🇧 Hello everyone and happy new year 🎉!! For our first social we noticed that Exeter Phoenix was showing this amazing polish film (Chłopi) on Thursday 11th of January (film starting at 5.10pm)   📽 — Get your tickets now if you want to come and watch it with us!! (Link in the bio) After the film we'll very likely go to the pub for a drink if you want to join us as well 🍻  🇵🇱 Cześć wszystkim i szczęśliwego nowego roku! 🥳 Ostatnio dowiedzieliśmy się że Exeter Phoenix prezentuje ten świetny i nowy polski film - Chłopi i stwierdziliśmy że to idealny pomysł na pierwszy social! Film odbywa się godzinie 17:10 11 Stycznia (Czwartek). Łapcie bilety jak najszybciej i chodźcie obejrzeć go z nami! (Zobacz link w bio). Po filmie możliwe że przyjedziemy się do jakiegoś pubu by się lepiej poznać więc jeżeli jesteście zainteresowani to dołączcie do nas! 🤩,https://www.instagram.com/p/C1z2jtnL1Bd,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
exeterpolishsociety,16/12/2023 16:25,🇵🇱 Witamy!  Czas poznać naszego trzeciego członka samorządu - Mathiasa naszego oficera mediów społecznościowych (matko dziwnie brzmi to tłumaczenie ale to najlepsza wersja 🤣) 🥳 Do zobaczenia wkrótce!  🇬🇧 Hello everybody!  Time to meet our third committee member Mathias - your Publicity Officer 🥳  See you soon!,https://www.instagram.com/p/C066i6HoJK5,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
frenchsocexe,22/02/2024 14:31,🇫🇷 !! Alerte soirée 100% française !! 🥳  Cher compatriotes après de nombreuses demandes voici enfin une soirée 100% frenchy 💙🤍❤️  Toutes les musiques que vous connaissez par coeur en une soirée 😉😉  Le +? : les 25 premiers à arriver auront un shot gratuit !  📆 Quand ? Jeudi 29 février 🕦 Quelle heure? 21h 📍 Où? Underground Exeter 44 Queen Street EX4 3SR  Thème : bleu / blanc / rouge 💙 1ère année : bleu 🤍 2ème année : blanc ❤️ 3ème année et + : rouge  -> Si vous n’avez pas la couleur de votre année pas de panique ! Portez celle des trois que vous voulez!   🎟 — Lien des billets en bio  __________________________________________________  🇫🇷 !! 100% French music Party alert!! 🥳  After numerous requests here is finally a 100% Frenchy evening 💙🤍❤️   All the french music you know by heart in one evening 😉😉   The +? : the first 25 to arrive get a free shot!   📆 When? Thursday February 29th 🕦 What time? 9 p.m.  📍 Where? Underground Exeter 44 Queen Street EX4 3SR   Theme: blue / white / red  💙 1st year: blue  🤍 2nd year: white  ❤️ 3rd year and above: red   -> If you don't have the color of your year don't panic! Wear whichever of the three you want!   🎟 — Link to tickets in bio,https://www.instagram.com/p/C3pzl3HoxRL,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
frenchsocexe,10/02/2024 11:31,Next week we will be collaborating with @exeunibakesoc for Valentines Day making chocolate fondants💗🇫🇷    This is an excellent opportunity to master your baking skills and meet new people across both societies   Tickets will be released on FIXR midday on Sunday and they will be £5.99 (must have a membership)   If you have any dietary requirements let us know and we can accommodate to this   Remember to bring Tupperware,https://www.instagram.com/p/C3KlbVWIIA4,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isNotEvent
frenchsocexe,08/02/2024 16:22,Merci à tous d’avoir assisté à notre bal annuel des Langues Modernes à Reed Hall nous espérons que vous vous êtes bien amusés!!  Merci également à toutes les personnes qui ont aidé à l’organisation de ce super événement! ❤️🇫🇷  ———————————————————————————- Thanks everyone for attending our annual MLB ball at Reed hall we hope you guys had a great time!! Thanks everyone who helped to organise this amazing event!❤️🇫🇷,https://www.instagram.com/p/C3F9LRkIrQu,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
frenchsocexe,04/02/2024 17:37,Quiz night at Old Firehouse! 🥳🤩  Join us for a fun quiz alongside some drinks and pizza! 🍕🍺 in collaboration between French Society and Italian Society 🇫🇷🇮🇹  Two different types of tickets – 🍕 Pizza Margherita included (£8)  🍸 Non pizza included (£3)    📍 Location : Old FireHouse Exeter  📆 Date : Thursday 15th of February  Time : 7pm (finishing around 9pm)   ⚠️ DEADLINE to get your tickets : THURSDAY 8TH FEBRUARY 2024,https://www.instagram.com/p/C27yiRVr2lN,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
frenchsocexe,31/01/2024 20:39,Vente de crêpes  Come along to the depot this Sunday to enjoy some crêpes 🥞🇫🇷😊 They will be £1 per crêpe  Bring cash!!!,https://www.instagram.com/p/C2x0O15r5Z3,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
frenchsocexe,26/01/2024 16:52,Joignez-vous à nous pour notre prochain social le 30 Janvier 🇫🇷🥐☕️  Cet événement sera une super opportunité pour apprendre à vous (et nous) connaître autour d’un petit déjeuner (nourriture inclue dans le prix du ticket)  Le lien pour les tickets sera posté dans notre story n’oubliez pas le vôtre!  À bientôt 🥐  ———————————————————————————-  Join us for our next social on the 30th January 🇫🇷🥐☕️  This is a great opportunity to get to know each other within the society and also enjoy some of the food and drinks ( included in the ticket price)   The link to the tickets will be posted on our story- don’t forget to get yours!   À bientôt 🥐,https://www.instagram.com/p/C2kiNWHobnT,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isNotEvent
frenchsocexe,14/01/2024 13:09,🤩Modern Languages Ball🤩  The best event of the year is back!! On Tuesday 6th February 2024 we will be holding our very in-demand Modern Languages Ball at Reed Hall! 💙❤️💚🖤  Time: 6:30pm drinks reception Time: 7:15pm dinner  Tickets are £39 per person which includes a 2 course meal and half a bottle of wine 🍾🥂 + live band and event photographer 📸!!  Check your society story for their tickets link 🎟   If you fancy continuing the fun there will be a chance to purchase tickets for TP Tuesday (* please note tickets need to be purchased separately - not included in price of Ball ticket). More info on buying tickets will be shared soon 🥳  Make sure to get yours quickly - tickets are limited! This is your chance to get dressed up with @exehispanicsociety @frenchsocexe @exeitaliansociety @uofe_germansoc   We can't wait to see you there! 😊,https://www.instagram.com/p/C2FPN_Uoibg,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
frenchsocexe,13/12/2023 22:49,Go and buy your french society stash 🇫🇷🇫🇷🇫🇷   Swipe through to see all of the products we have available including our sports team shirts for intramural games @frenchsocexe_sport,https://www.instagram.com/p/C0z4EFOoB6K,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
frenchsocexe,05/12/2023 11:21,French society Christmas dinner 2023 at Côte brasserie ✨✨   Thanks to our committee for organising the event and thank you everyone for coming. We hope you had an amazing time ❤️ 🇫🇷 🎅🏻✨,https://www.instagram.com/p/C0eDCx-ICG6,Gemini thinks: isNotEvent,GPT3.5 thinks: isEvent,GPT4 thinks: Unclassified
frenchsocexe,24/11/2023 19:26,Salut à tous!! Join us along with a few other societies on Tuesday for some karaoke at Zinc 🎤 There will be many songs to choose from including les plus belles chansons françaises!! So get ready to sing your heart out or just come along to watch the fun! 🤩 No tickets are required for this FREE event!!!  We can’t wait to hear your songs!  💙🤍❤️,https://www.instagram.com/p/C0Clvxurh8V,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
uoeshuffle,01/02/2024 13:35,The Wild West social with @exeterengineeringsociety 🐄   What a success! It was great to see so many cowboys catch up and we appreciate everyone who attended. We hope everyone had a brilliant night. Stay tuned for upcoming information about our next social event.  Much love   The committee 🤠  #shuffleboard #shuffleboardtable #exetah #universityofexeter #exeterstudentguild #pubgames,https://www.instagram.com/p/C2zoehjsKqh,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoeshuffle,25/01/2024 16:15,Yeehaw Cowboys! 🤠🐄 ExEng and Shuffleboard Society are fixin’ the best hootenanny this side of the Mississippi.   Don’t be a yellow-belly throw on some spurs and meet us down at the Mount Radford saloon.  - 6pm  - Mount Radford  - Tues 30th Jan  - Tickets £3  - Timepiece afters (not included - watch FIXR!)  Tickets must be bought available on FIXR now and link in bio.   #exetah #exeteruniversity #shuffleboard #engineering #wildwest #cowboyboots #exeng #exeterstudentsguild #uoeshuffleboard  @exeterguild,https://www.instagram.com/p/C2h5JfUMgLZ,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
uoeshuffle,24/01/2024 15:58,UOE Shuffle Board Society are back for Term 2 !  Hope you all had a good kick-start to the second term and that your exams went well! During the Christmas break we took some time to discuss and reflect on the past term. Since then we've been working hard on developing this society in all dimensions with a specific focus on making our socials even more fun and exciting.  Currently we are in the final stages of refining a few details before officially announcing our upcoming social.   Rest assured we are preparing to come back with a bang! In the meantime be sure to keep a lookout for updates.   Big love from the committee.  Have a great week everyone !!  #exetah #universityofexeter #shuffleboard #term2 #shuffleboardislife,https://www.instagram.com/p/C2fSad3t9QZ,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoeshuffle,24/11/2023 15:52,We are back with a Shuffle Social…🕺🏻💃🏼🕺🏻💃🏼🕺🏻💃🏼🕺🏻💃🏼🕺🏻💃🏼🕺🏻  - This week we will be back at  @mount_radford for another great social.   - We would love to see you guys there! Let’s make this social a big one🤪  - As always 20% off Drinks & Food with the student beans app!!   We look forward to seeing you all…  Big love   The commitee🤘  #exeteruniversity #exetah #shuffleboard #keepshuffleing #exeterstudentsguild #exeterstudents,https://www.instagram.com/p/C0CNPO1Mkvt,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isNotEvent
uoeshuffle,12/11/2023 21:25,See you shufflers in the Mount Radford on the Tuesday! We are back getting the shuffle in!  Link in bio  #exeteruniversity #exeterguild #exetah,https://www.instagram.com/p/Czj52kMM4fV,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoeshuffle,05/11/2023 15:15,EDIT: SOLD OUT!  Social Reminder!!  This Tuesday 7th we will be holding a bowling social at Tenpin Exeter starting at 7:30pm.  If you would like to join the committee at tp after make sure to purchase your tickets now  Please sign up to the social using this link and make sure to bring £10 cash on the night   Limited spaces left so make sure to grab your tickets while you can  See you all there!!,https://www.instagram.com/p/CzRN_N-sbuZ,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isEvent
uoeshuffle,16/10/2023 17:13,Introducing the 2023/24 Committee for the UoE ShuffleBoard Society 🎉  We welcome our newest committee members Ollie Gibbs who takes on the role of Stash Sec and Chelsea Air our dedicated 1st Year Rep.   We’re very excited for the year ahead. This committee is all about shuffling our way to a great year!   All the best  The committee👌🏻  #exeteruniversity #exetah #shuffleboard #shuffleboardtable #exeterstudentsguild,https://www.instagram.com/p/Cyd7mXiMJIi,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoeshuffle,13/10/2023 13:23,We’re back with an extra special social ! ✨  Mini UoE Shuffleboard Tournament‼️  Back at Mount Radford with a great 20% off Food and Drinks.  (with the student beans app).  Prize for the winning team 🏆  Further information regarding the tournament will be out soon.  Please don’t forget to purchase a ticket via FIXR 🎟  https://fixr.co/event/exeter-shuffleboard-pub-social-tickets-212880050 Link also in bio  See you there !   With love   The commitee🕺🏻  #exeterstudentsguild #exeteruniversity #mountradford #shuffleboard #shuffleboardtable #exetah,https://www.instagram.com/p/CyVyzOms-dT,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoeshuffle,10/10/2023 10:58,What a month to be a Shuffler! Great start to Term 1.   Get your memberships so you don’t miss out Link in bio  Yours truly The Shuffle King  #shuffleboard #exeteruniversity #exeterstudentsguild #shufl  @boombattlebar @mount_radford,https://www.instagram.com/p/CyNzr6VMTJv,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoeshuffle,05/10/2023 21:51,Cheers to  @mount_radford  for another successful social 😎  Once again we had a great time playing meeting and chatting to all of you. Glad to see so many familiar faces and interested members 🕺🏻🙌  Quick reminder : there will be no social next week  (12th of October)  However we will be back the week after so keep your 👀’s peeled for info coming soon…  As always feel free to drop us a DM with any questions or inquiries 📨  Thanks to everyone who attended!   Much love  The commitee💥  #exeteruniversity #exetah #shuffleboard #exeterstudentsguild #pubgames #publovers,https://www.instagram.com/p/CyCFKGSMcPm,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
eurovision_exe,12/02/2024 18:00,Exevision tickets are out now! You can secure them through this link or in our bio:  https://fixr.co/event/exevision-song-contest-2024-tickets-799554733  This is your one time opportunity to hear the variety of countries and people perform songs close to their hearts on a big stage and we need an audience to support them! You’re in for an unforgettable night full of music laugh excitement and joy so don’t hesitate and get your tickets now! ✨,https://www.instagram.com/p/C3Qbk4aIZyX,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isNotEvent
eurovision_exe,25/02/2024 20:11,Good evening Europe and World!   Finally we are able to reveal our last contestants of this year Exevision Song Contest - it’s the band F# from China! It’s the first band ever to perform in the competition! F# will be singing a song called “离开” by MCHotDog 🇨🇳   We cannot wait to see you all in two weeks! If you still haven’t - make sure to get your tickets 🫡,https://www.instagram.com/p/C3yI5FZLQXF,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isNotEvent
eurovision_exe,18/02/2024 19:08,Good Evening Europe and world!  Time to reveal a singer coming from the slavic lands - Poland! Kornelia Stark will represent Poland singing the song “Jesień - Tańcuj” or in translation “Autumn Dance” by L.U.C and Kayah. This song has been also recently submitted as the potential official Eurovision entry representing Poland! 🇵🇱   We’re looking forward to hearing some traditional folk music!   See you soon for the last reveal!,https://www.instagram.com/p/C3gAGvnL3gm,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
eurovision_exe,16/02/2024 17:29,Hello Everyone!  We’re soon coming to an end with revealing our contestants but for now it’s time to meet our next singer who will be representing France!   Margo Hyvernat will represent France singing the song “Je Veux” by Zaz 🇫🇷  Looking forwards to hearing it on stage!   Till the next one!,https://www.instagram.com/p/C3arL0moQiQ,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
eurovision_exe,14/02/2024 20:34,Good Evening Europe and the world! 🎊  We’re coming to you to reveal the next singer which is Sweden! Sweden will be represented by Emma Curl who will sing “Undo” by Sanna Nielsen 🇸🇪  Sweden is also the country who is hosting this year’s Eurovision!   Looking forward to seeing Emma’s performance!   See you soon,https://www.instagram.com/p/C3V2siGrBeI,Gemini thinks: isEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
eurovision_exe,12/02/2024 16:10,Hello Everyone!  Time to welcome the contestants that will be representing the United Kingdom at Exevision. Please welcome Caroline and Pola who will be singing “Solo” by BLANKA 🇬🇧  Solo was originally performed by Blanka on the Eurovision stage in Liverpool in 2023 where the song achieved 19th place.   See you soon 🎊,https://www.instagram.com/p/C3QO7GhIpvj,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
eurovision_exe,10/02/2024 21:38,Good Evening everyone!  Let’s give a warm welcome to our next contestant who will be representing Hong Kong! Gabriella Chiu will sing a song “下次愛你 (Next Time)”by Ivana Wong 🇭🇰   See you soon!,https://www.instagram.com/p/C3Lq5SDLu1b,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
eurovision_exe,07/02/2024 14:29,Hello everybody!  Let’s get to sandy beaches of Costa Rica to meet our new contestant - Carlota Zamora who will sing the song Amor Prohibido by Selena on our Exevision stage 🇨🇷   Till the next one!,https://www.instagram.com/p/C3DLZtUIRSH,Gemini thinks: isNotEvent,GPT3.5 thinks: isEvent,GPT4 thinks: Unclassified
eurovision_exe,06/02/2024 20:43,Hello Everybody!  Meet UK’s neighbouring representative - Ireland! Ireland will be represented by Aiden Malik who will sing “The Man Who Can’t Be Moved” by The Script 🇮🇪  Cannot wait to hear Aidan’s performance!  See you soon 🎤,https://www.instagram.com/p/C3BRb1YL5Vy,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
eurovision_exe,05/02/2024 17:23,Good Evening World!   Our next singer comes from the colourful and rich lands of India! Give a warm welcome to Ananya Gupta who will sing the song “Ae Dil Hai Muskhil” by Pritam & Arijit Singh 🇮🇳   It’s going to be a wonderful to hear it live and we hope you’re looking forward to it as well!  Till the next one 🫨,https://www.instagram.com/p/C2-VsWHIFEn,Gemini thinks: isEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoescifi,29/02/2024 13:23,Hello there this is our final updated schedule for the rest of term! Some things had to move around due to scheduling conflicts sorry for any inconvenience caused!,https://www.instagram.com/p/C37tV-csTIW,Gemini thinks: isNotEvent,GPT3.5 thinks: isNotEvent,GPT4 thinks: Unclassified
uoescifi,29/02/2024 13:36,Hey everyone we are collaborating with Gamesoc Video Games Soc and Legosoc to bring you the Ultimate Gaming Collab event! It will take place on Sunday next week and involve fun activities each run by one of our societies such as a quiz mario kart tournament board games and building lego :) so we can estimate numbers please grab a free ticket from Fixr using the link in our story or on the discord.  We will likely be taking photos on the day so if you would NOT like to be in any pictures please let any committee member know and we will make sure you're not in the photos.,https://www.instagram.com/p/C37u2sVMHZm,Gemini thinks: isEvent,GPT3.5 thinks: isEvent,GPT4 thinks: isNotEvent
